date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:33	1756/1756	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/images/quoteblock.png	colah.github.io/images/quoteblock.png	(from http://colah.github.io/css/default.css)
21:14:34	16930/16930	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/posts/2015-02-DataList-Illustrated/	colah.github.io/posts/2015-02-DataList-Illustrated/index.html	(from http://colah.github.io/)
21:14:34	67897/67897	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/posts/2015-09-Visual-Information/	colah.github.io/posts/2015-09-Visual-Information/index.html	(from http://colah.github.io/)
21:14:43	253980/253980	---M--	200	added ('OK')	font/ttf	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/fonts/Serif-Slanted/cmunbl.ttf	colah.github.io/fonts/Serif-Slanted/cmunbl.ttf	(from http://colah.github.io/fonts/Serif-Slanted/cmun-serif-slanted.css)
21:15:03	128940/128940	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/fonts/Serif/cmunti.eot?	colah.github.io/fonts/Serif/cmuntid41d.eot	(from http://colah.github.io/fonts/Serif/cmun-serif.css)
21:15:12	123872/123872	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/fonts/Serif/cmunbi.eot?	colah.github.io/fonts/Serif/cmunbid41d.eot	(from http://colah.github.io/fonts/Serif/cmun-serif.css)
21:15:14	193911/193911	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/images/grass.jpg	colah.github.io/images/grass.jpg	(from http://colah.github.io/css/index.css)
21:15:19	20335/20335	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/bootstrap/fonts/glyphicons-halflings-regular.eot?	colah.github.io/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://colah.github.io/bootstrap/css/bootstrap.min.css)
21:15:20	212/212	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/css/bootstrap-carousel.css	colah.github.io/css/bootstrap-carousel.css	(from http://colah.github.io/about.html)
21:15:24	108475/108475	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/fonts/Serif-Slanted/cmunsl.eot?	colah.github.io/fonts/Serif-Slanted/cmunsld41d.eot	(from http://colah.github.io/fonts/Serif-Slanted/cmun-serif-slanted.css)
